siren,Subventions d’exploitation
502726631,NA
502732167,NA
502733579,NA
502741580,NA
502742216,NA
502746167,75760
502750565,NA
502751217,NA
502752447,108167
502754534,NA
502756422,NA
502757610,NA
502758014,NA
502763378,NA
502768088,NA
502772676,NA
502774599,NA
502774821,NA
502778186,NA
502781560,NA
502782709,NA
502786098,NA
502786429,NA
502787781,NA
502792625,NA
502795651,NA
502798770,NA
502798895,NA
502801616,NA
502801632,NA
502802556,NA
502802770,NA
502804982,NA
502812555,4083
502814676,NA
502816804,NA
502817257,NA
502822281,NA
502822588,NA
502826191,NA
502826506,NA
502828478,NA
502828536,NA
502829328,NA
502830474,NA
502831209,NA
502833858,NA
502837891,NA
502838477,NA
502838956,NA
502841729,NA
502846785,NA
502847312,NA
502851660,NA
502853955,NA
502856065,NA
502857535,2183
502857816,NA
502858186,NA
502859762,NA
502860091,NA
502860349,NA
502863756,1000
502865363,NA
502865744,NA
502868854,NA
502880016,NA
502881212,NA
502883655,NA
502884372,NA
502884943,NA
502885098,NA
502887904,NA
502888522,NA
502900822,NA
502900996,NA
502905060,NA
502905458,NA
502907983,NA
502909146,NA
502910466,NA
502915549,NA
502920135,NA
502922339,3591
502930894,NA
502931116,NA
502931207,NA
502931918,NA
502936735,NA
502938749,NA
502940281,NA
502942915,NA
502943384,NA
502945744,NA
502945769,NA
502947914,NA
502953110,NA
502962459,NA
502964778,NA
502967441,NA
502970650,NA
502970791,NA
502970866,NA
502971732,NA
502972284,NA
502972300,NA
502972938,NA
502972953,NA
502975253,NA
502980725,NA
502982556,NA
502985039,114
502985757,NA
502989197,NA
502990898,NA
502992589,NA
502996515,1000
502998354,NA
503001000,NA
503002552,NA
503002990,NA
503004129,1000
503008823,NA
503011033,NA
503013088,NA
503014623,NA
503018111,NA
503020612,NA
503024093,NA
503025058,NA
503025645,NA
503026031,NA
503026700,NA
503028672,NA
503030231,NA
503030686,NA
503031346,NA
503031544,NA
503033110,NA
503040628,NA
503042798,NA
503045346,NA
503046997,NA
503048233,1000
503051534,NA
503054918,NA
503054983,NA
503061202,NA
503064206,7087
503066268,NA
503068777,169
503072787,NA
503077315,NA
503079451,4959
503082653,NA
503084360,NA
503085508,NA
503085706,NA
503091209,NA
503096547,NA
503102055,NA
503103665,NA
503104408,NA
503105314,NA
503106221,NA
503109563,NA
503109837,NA
503110710,NA
503110827,NA
503111080,NA
503111965,NA
503117012,NA
503117293,NA
503123523,NA
503125924,NA
503126161,NA
503129116,NA
503130254,NA
503130551,NA
503131948,NA
503132672,NA
503133068,NA
503133514,NA
503134538,NA
503135089,NA
503135972,NA
503136152,NA
503136616,NA
503139289,NA
503145716,NA
503147639,14856
503147829,NA
503149106,NA
503152142,NA
503155459,NA
503162935,NA
503163974,NA
503165367,NA
503167512,NA
503168593,NA
503170896,NA
503171001,NA
503171340,NA
503176224,NA
503177826,NA
503179095,NA
503179442,NA
503181372,NA
503182073,NA
503183642,NA
503185068,1000
503186967,NA
503188401,NA
503197790,NA
503198384,NA
503204927,NA
503208399,930
503211351,NA
503213803,NA
503215519,NA
503219297,270
503224891,NA
503226508,NA
503231144,NA
503231847,NA
503232225,8326
503232290,NA
503234411,NA
503236051,2000
503242216,NA
503248023,NA
503252546,NA
503254336,4397
503257487,NA
503259376,NA
503259434,NA
503260986,NA
503264962,NA
503270787,NA
503271751,NA
503272684,339
503275042,NA
503278582,NA
503280174,NA
503282121,NA
503282436,NA
503288128,NA
503293615,NA
503298267,NA
503298952,NA
503310468,NA
503310708,NA
503313710,NA
503316564,NA
503317414,NA
503324410,NA
503327546,NA
503330433,1458
503333999,NA
503334948,NA
503336737,NA
503342552,NA
503348427,NA
503358988,NA
503359051,NA
503362014,NA
503362535,NA
503362659,NA
503363657,NA
503365512,NA
503365900,NA
503366890,NA
503370579,NA
503371841,NA
503373409,NA
503379356,NA
503379901,NA
503380461,615
503383416,NA
503391831,2000
503394934,NA
503396350,NA
503399586,3010
503401242,NA
503402463,NA
503402489,NA
503402620,NA
503405748,NA
503406365,NA
503407769,NA
503418576,700
503420044,NA
503427403,NA
503433211,NA
503434995,NA
503436040,1000
503440281,NA
503443608,NA
503449357,NA
503454522,NA
503458879,1403
503459166,NA
503460875,NA
503464323,NA
503464778,NA
503467714,NA
503470262,NA
503471542,NA
503473035,1400
503476996,417
503488009,NA
503489973,NA
503493058,NA
503493371,NA
503493827,NA
503495244,NA
503495426,NA
503495509,NA
503497596,3522
503499071,NA
503500738,1000
503512063,NA
503518318,NA
503518615,NA
503520330,NA
503520843,NA
503525198,557
503526204,2000
503529240,NA
503530370,NA
503537136,1000
503539702,NA
503541146,NA
503541187,NA
503543738,NA
503545360,NA
503546806,NA
503547234,NA
503548927,NA
503553984,NA
503554115,NA
503556110,3091
503557639,NA
503561359,NA
503563249,NA
503563256,6050
503563538,NA
503563801,NA
503565608,NA
503565749,4035
503565962,NA
503567349,NA
503567703,NA
503572299,NA
503576399,NA
503579450,5135
503583213,NA
503585622,NA
503586109,NA
503590705,NA
503593972,NA
503595936,NA
503602310,NA
503602427,NA
503602468,-117
503609919,300
503611147,NA
503611568,NA
503618100,NA
503619082,NA
503620411,NA
503623498,1537
503623530,NA
503623886,NA
503626251,NA
503626582,NA
503631632,6122
503633984,NA
503634776,NA
503640120,NA
503640443,NA
503641060,NA
503646580,NA
503647943,NA
503649873,NA
503651861,NA
503652380,NA
503652893,1000
503655318,NA
503655532,NA
503659237,NA
503659336,NA
503660557,NA
503666273,NA
503669459,NA
503674079,56080
503675050,NA
503675076,NA
503676421,NA
503677619,NA
503678948,NA
503679896,NA
503680340,NA
503682528,NA
503683443,NA
503683773,NA
503684078,NA
503684425,NA
503685455,4030
503687196,NA
503688293,NA
503696668,NA
503700965,NA
503703811,NA
503704058,NA
503704488,NA
503706566,NA
503707051,NA
503708547,NA
503708653,NA
503710279,NA
503713885,NA
503719296,NA
503720831,NA
503723959,NA
503724486,NA
503726820,NA
503728974,43800
503729642,NA
503729915,NA
503736241,NA
503739997,NA
503742439,3767
503742611,NA
503743080,3120
503755928,NA
503760977,66954
503762965,NA
503764516,NA
503773384,NA
503773822,1415
503774762,NA
503775447,NA
503776601,8909
503781304,NA
503783078,NA
503784159,NA
503784423,NA
503784977,NA
503785230,NA
503785388,NA
503786873,NA
503789216,NA
503789604,NA
503794489,NA
503799520,NA
503801680,NA
503802225,NA
503803520,2000
503804817,NA
503805319,NA
503806283,NA
503808479,NA
503809139,5021
503809196,NA
503809360,2532
503811002,NA
503814691,2000
503814964,57586
503824633,NA
503826398,NA
503830168,NA
503830523,4129
503832909,NA
503833022,NA
503835704,NA
503836041,NA
503836165,5000
503836405,NA
503838591,NA
503839045,NA
503840084,NA
503841306,NA
503846537,NA
503848277,NA
503849093,NA
503856767,NA
503857245,3000
503857690,NA
503861668,NA
503862401,NA
503864241,1000
503867053,NA
503867327,NA
503869547,NA
503872590,NA
503872780,707
503872921,NA
503873374,NA
503873994,NA
503874406,NA
503880775,NA
503881344,NA
503881773,NA
503884264,NA
503884355,NA
503891400,NA
503906414,NA
503906653,NA
503911208,NA
503911489,NA
503912065,NA
503912149,NA
503915670,NA
503916207,NA
503917098,NA
503917924,NA
503917981,NA
503918096,NA
503922817,NA
503930158,37472
503930406,NA
503931115,NA
503931222,NA
503933129,NA
503933996,NA
503934234,6000
503934341,NA
503935603,NA
503937054,NA
503937658,NA
503937997,NA
503939027,NA
503940314,NA
503940769,NA
503943151,NA
503945693,200876
503945784,NA
503952632,NA
503953267,NA
503954398,NA
503955544,NA
503957888,NA
503958332,4000
503963183,NA
503964629,NA
503964702,NA
503964744,NA
503965147,NA
503967390,NA
503968885,NA
503972598,25206
503974941,NA
503980377,NA
503981078,NA
503982621,NA
503983124,NA
503985038,NA
503986903,NA
503988412,NA
503990772,NA
503991200,NA
503997447,NA
503998262,NA
503999039,NA
504002460,NA
504005513,NA
504009655,NA
504010364,NA
504010539,NA
504011149,NA
504011909,6954
504015900,NA
504019613,NA
504023136,NA
504023284,NA
504023870,NA
504037904,NA
504042177,NA
504042706,NA
504042730,NA
504045014,NA
504052374,NA
504054503,18721
504055237,NA
504055666,800
504058454,NA
504060005,NA
504064650,NA
504066077,NA
504076944,NA
504079500,NA
504081787,NA
504081969,NA
504084054,NA
504084120,NA
504084286,NA
504084989,NA
504089343,120472
504089632,NA
504089855,NA
504094673,NA
504095886,NA
504099060,NA
504100975,NA
504103680,NA
504104936,NA
504109109,NA
504109448,NA
504118928,NA
504120635,NA
504124231,NA
504124983,379
504125741,NA
504136789,NA
504141201,NA
504141854,NA
504143256,NA
504144478,NA
504147018,NA
504150137,5439
504150160,NA
504155995,NA
504156399,NA
504158221,3000
504158395,NA
504158825,NA
504160078,NA
504163130,NA
504165705,NA
504165929,1000
504167255,NA
504170382,NA
504170929,5747
504174236,NA
504178039,NA
504181165,NA
504182478,NA
504186032,NA
504192832,NA
504194259,NA
504194770,84421
504195322,NA
504196940,NA
504197377,NA
504197617,NA
504198763,1831434
504201161,NA
504203134,NA
504203423,NA
504205162,NA
504205873,NA
504209214,NA
504212002,NA
504212291,NA
504212598,35165
504213497,NA
504214073,NA
504215377,NA
504216847,NA
504217340,NA
504217548,NA
504220401,NA
504220922,NA
504221425,NA
504222761,NA
504227596,39000
504229360,NA
504229683,NA
504229824,NA
504229832,NA
504230053,NA
504231721,NA
504231879,NA
504233057,NA
504235854,5999
504246364,NA
504247099,30093
504250218,NA
504251471,NA
504251638,NA
504251745,NA
504252073,19366
504253105,NA
504256355,NA
504256405,NA
504256413,NA
504257163,NA
504258641,NA
504260134,NA
504260969,NA
504261140,NA
504262023,NA
504262742,NA
504265752,NA
504266958,2000
504267071,1800
504269762,NA
504274580,NA
504275538,NA
504282955,NA
504283482,NA
504284738,NA
504289893,NA
504290255,NA
504290461,NA
504296138,NA
504297508,NA
504300088,NA
504300328,NA
504302829,NA
504302951,NA
504305434,2000
504306820,NA
504308818,NA
504309717,NA
504311556,NA
504316530,NA
504317280,1052
504325085,NA
504327404,NA
504328576,NA
504330317,NA
504332115,89806
504335654,NA
504335795,NA
504336934,NA
504338492,NA
504340167,NA
504341009,1500
504341934,NA
504345547,NA
504345869,1000
504347493,NA
504347725,NA
504349762,NA
504350232,NA
504352642,NA
504352709,NA
504362203,NA
504369034,NA
504375775,NA
504377607,NA
504382508,NA
504382987,NA
504383795,NA
504384280,NA
504389446,NA
504390840,NA
504391327,NA
504392986,NA
504394396,NA
504394974,4000
504395435,NA
504397621,70448
504397944,NA
504398611,NA
504398629,NA
504404831,NA
504405697,NA
504408717,NA
504419466,NA
504423112,2000
504424185,42426
504428384,NA
504429499,NA
504431974,NA
504432428,NA
504445172,NA
504446444,NA
504454331,NA
504457227,NA
504461013,NA
504464041,NA
504465915,NA
504466301,NA
504467879,612
504468505,NA
504470204,NA
504471293,NA
504478819,NA
504479239,NA
504480716,NA
504481060,NA
504481995,NA
504482225,NA
504482571,NA
504482639,15240
504483173,NA
504483504,NA
504483892,1000
504485871,167
504486150,NA
504487216,NA
504488123,NA
504488255,NA
504491242,NA
504491838,NA
504492034,NA
504492497,3400
504493917,NA
504503194,NA
504504010,NA
504505777,NA
504505918,-9759
504506593,16350
504507195,NA
504512237,NA
504512690,NA
504515875,NA
504517012,NA
504520727,NA
504521261,NA
504523069,NA
504531526,NA
504537713,NA
504541863,NA
504547050,NA
504549502,NA
504549569,32639
504550443,NA
504556697,NA
504558842,NA
504561671,NA
504562174,NA
504563180,NA
504572314,NA
504572678,NA
504574153,NA
504574823,NA
504574914,NA
504576158,NA
504581299,NA
504582404,NA
504583253,NA
504586710,NA
504589797,NA
504589953,500
504590100,NA
504592759,NA
504593302,NA
504593880,NA
504595158,NA
504599457,NA
504599747,NA
504600149,NA
504608639,NA
504608761,NA
504609405,3071
504613555,NA
504615741,NA
504616202,NA
504616343,NA
504616566,NA
504618448,NA
504620949,NA
504621582,NA
504623075,NA
504624149,NA
504629544,NA
504633777,NA
504637513,NA
504639550,250
504640681,NA
504642398,NA
504643081,NA
504648031,NA
504648882,NA
504649278,NA
504649351,NA
504651423,NA
504652751,NA
504653783,1000
504654120,NA
504658287,NA
504661992,NA
504665860,3312
504667130,NA
504667189,NA
504667825,NA
504672239,NA
504672411,3500
504673930,NA
504679564,NA
504684317,NA
504685165,NA
504685579,NA
504686338,NA
504688201,NA
504692286,NA
504699315,NA
504702986,NA
504704909,NA
504705195,NA
504706037,NA
504706185,NA
504706219,NA
504706581,NA
504707563,NA
504710294,NA
504710385,NA
504711433,NA
504712472,NA
504713595,NA
504714346,NA
504715202,NA
504715863,5274
504716994,NA
504718396,30933
504718529,NA
504719063,NA
504719238,NA
504723255,NA
504727900,NA
504728049,3333
504740598,NA
504741497,NA
504743105,NA
504745639,NA
504745969,NA
504746348,NA
504746512,1000
504749391,NA
504754193,13850
504755307,NA
504758475,NA
504758541,NA
504758715,NA
504759945,758
504760596,NA
504760695,NA
504761610,NA
504761982,NA
504761990,NA
504762824,679
504763467,NA
504767070,NA
504767799,NA
504770900,NA
504771221,NA
504779216,55804
504780602,NA
504782673,NA
504785890,NA
504786716,NA
504787227,NA
504788845,NA
504789280,NA
504791526,NA
504795600,NA
504802349,44165
504803255,NA
504804782,NA
504805904,NA
504807124,NA
504807942,NA
504808569,NA
504811753,NA
504813189,NA
504815176,NA
504819681,NA
504830019,NA
504830977,NA
504831207,NA
504834268,16445
504834847,NA
504836438,NA
504837394,NA
504838061,NA
504840653,NA
504840752,8344
504841826,515
504845595,NA
504845710,2000
504857087,1000
504857574,3667
504857806,NA
504859521,NA
504859604,NA
504864752,NA
504866658,NA
504866872,NA
504870031,NA
504870437,2000
504870916,NA
504871864,NA
504873506,3000
504876137,NA
504876871,NA
504878141,73340
504883679,NA
504884719,NA
504886367,NA
504891615,NA
504893371,NA
504894353,NA
504895624,22865
504895848,NA
504899634,NA
504902735,NA
504908310,NA
504908641,NA
504910233,NA
504911546,NA
504913096,NA
504913914,NA
504914573,NA
504919002,NA
504919978,NA
504920042,NA
504931098,NA
504931874,NA
504932328,NA
504932427,1400
504934829,NA
504935784,NA
504937061,NA
504937210,NA
504938226,NA
504941022,NA
504943853,NA
504944364,671586
504944505,NA
504952912,NA
504953647,NA
504953811,NA
504955899,1000
504956269,NA
504956384,NA
504956483,NA
504957184,NA
504959735,NA
504961038,NA
504961079,NA
504964164,NA
504965344,NA
504968470,NA
504971722,NA
504975483,NA
504979345,NA
504980400,NA
504981259,NA
504981416,NA
504981606,NA
504985631,NA
504989450,NA
504991563,NA
504992900,NA
504993056,NA
504994609,5757
504994856,NA
504995432,2000
504996281,NA
504996687,NA
504996729,NA
504997057,NA
504999764,NA
504999798,NA
505003913,NA
505004267,NA
505005124,NA
505007740,NA
505007922,NA
505008458,NA
505009423,NA
505010728,NA
505011932,NA
505013417,NA
505014274,NA
505016931,NA
505017574,NA
505020669,3727
505024364,NA
505025247,NA
505027169,NA
505027391,NA
505027623,NA
505027854,NA
505028498,NA
505029546,NA
505031005,2186
505035618,NA
505037044,3322
505038059,NA
505039438,NA
505040824,NA
505041459,NA
505051391,400
505051441,NA
505052555,NA
505053108,NA
505060160,NA
505060368,NA
505062265,NA
505062851,NA
505063982,NA
505073759,NA
505075283,NA
505075564,NA
505076877,NA
505078162,NA
505080747,NA
505080903,NA
505081356,NA
505081463,NA
505081497,NA
505082529,NA
505083147,NA
505087643,NA
505092494,NA
505094326,NA
505096982,NA
505097584,NA
505100784,NA
505101634,NA
505102442,NA
505105338,NA
505106815,NA
505106971,NA
505108886,NA
505110510,NA
505112375,NA
505113068,NA
505115170,NA
505117101,NA
505117465,NA
505117499,NA
505117812,NA
505126524,NA
505126672,NA
505127910,NA
505129270,NA
505130971,NA
505131698,NA
505132068,NA
505132357,155881
505135574,NA
505137919,NA
505139279,NA
505143172,NA
505143214,NA
505144030,3589
505147561,NA
505153767,NA
505156232,NA
505156968,6300
505157321,NA
505157388,NA
505157446,NA
505157503,NA
505158097,NA
505163873,NA
505165258,NA
505165324,NA
505166579,NA
505177972,NA
505180364,NA
505181651,NA
505182097,NA
505182709,NA
505184440,NA
505184879,NA
505184895,2321
505185116,NA
505187526,1000
505187674,NA
505189217,NA
505191767,NA
505191874,NA
505191973,833
505193409,NA
505198606,NA
505203000,NA
505205674,NA
505206060,NA
505208637,NA
505209742,NA
505211532,NA
505211821,NA
505214015,NA
505215350,NA
505216390,NA
505216580,NA
505217216,NA
505219741,NA
505222026,6175
505228247,NA
505229401,NA
505229732,NA
505234302,NA
505234989,NA
505238493,NA
505239491,NA
505242826,NA
505244103,NA
505248955,NA
505252098,NA
505253674,NA
505256552,NA
505257154,NA
505259747,4140
505260703,NA
505266155,NA
505268037,NA
505272567,NA
505273888,NA
505274282,NA
505275057,NA
505275594,NA
505278697,NA
505279521,NA
505280727,2157
505282673,NA
505284208,NA
505284539,NA
505284836,NA
505287607,NA
505288936,NA
505291385,NA
505292193,NA
505295105,NA
505296848,NA
505299347,NA
505299628,NA
505302315,NA
505304105,NA
505305573,NA
505306092,NA
505307058,NA
505307504,NA
505308494,NA
505311001,750
505316794,NA
505317297,NA
505317628,NA
505318329,1000
505318600,NA
505321075,NA
505321844,NA
505326504,NA
505326553,7053
505327098,NA
505331140,NA
505335323,NA
505343210,NA
505343756,NA
505344945,NA
505345017,NA
505345371,NA
505345777,NA
505346312,18157
505347070,NA
505348102,22702
505348854,NA
505350181,NA
505351064,NA
505351429,NA
505351569,NA
505352948,NA
505354597,NA
505354878,NA
505359059,NA
505359984,NA
505363796,NA
505366740,NA
505368209,NA
505371070,NA
505371252,542807
505371591,NA
505371831,NA
505371872,NA
505375709,NA
505376590,NA
505384370,NA
505386763,NA
505388942,NA
505392035,NA
505393009,NA
505393942,95556
505396655,NA
505397885,NA
505398016,1200
505399113,NA
505400408,NA
505406348,NA
505407205,NA
505409219,NA
506950013,NA
507250371,NA
507381242,NA
507384717,375
507386712,NA
507386761,NA
507386860,816
507388056,NA
507390698,NA
507398501,NA
507398543,177217
507401032,NA
507405181,NA
507407310,NA
507407518,NA
507410421,NA
507410702,NA
507411288,NA
507411494,NA
507411809,NA
507412898,NA
507413029,NA
507420321,NA
507422723,NA
507425940,NA
507427128,NA
507428902,NA
507430114,NA
507431294,NA
507432771,NA
507433977,NA
507434199,NA
507435253,NA
507435428,NA
507435568,NA
507436475,NA
507436814,NA
507438224,NA
507446292,NA
507447290,NA
507452878,NA
507453421,220000
507456176,1000
507456689,NA
507460137,NA
507463305,NA
507464881,NA
507465995,NA
507466027,NA
507469138,NA
507470128,NA
507470391,500
507472215,NA
507472579,NA
507475200,2135
507475416,NA
507477222,1395
507477461,NA
507478147,NA
507478717,469
507479095,NA
507485951,NA
507486546,-583
507487437,NA
507489151,NA
507489367,NA
507491199,265520
507492213,NA
507496743,NA
507498434,NA
507498715,4186
507502136,NA
507502227,NA
507503423,NA
507512176,NA
507512226,NA
507512630,NA
507517563,NA
507518066,NA
507519841,NA
507519890,NA
507522415,NA
507524072,NA
507524247,NA
507525764,NA
507527513,6720
507532273,NA
507532497,NA
507532612,NA
507533198,NA
507533560,NA
507533586,NA
507535797,NA
507538502,NA
507540474,NA
507541167,NA
507541480,2000
507542777,NA
507545697,NA
507546844,NA
507550044,NA
507550465,NA
507551083,NA
507558393,NA
507559094,NA
507560944,NA
507563435,NA
507572808,NA
507572964,NA
507573459,NA
507576130,NA
507577245,8600
507577377,4000
507579118,1333
507580173,NA
507581569,NA
507583367,1256
507588218,NA
507588234,NA
507590388,NA
507594729,NA
507596609,NA
507597979,NA
507604163,NA
507604478,NA
507605806,NA
507607315,NA
507608107,NA
507609873,NA
507611465,NA
507612430,NA
507612943,NA
507613420,NA
507614394,NA
507617843,NA
507620086,NA
507620656,NA
507623676,NA
507623817,NA
507624930,NA
507628329,700
507629699,NA
507630341,NA
507630531,NA
507634111,NA
507640001,NA
507640712,NA
507641397,NA
507641546,NA
507642734,NA
507643906,NA
507644771,NA
507646347,NA
507648558,NA
507655041,NA
507655355,NA
507659613,NA
507660157,NA
507660710,NA
507670784,NA
507673242,NA
507673598,NA
507675833,NA
507678373,NA
507678530,NA
507679512,NA
507679926,NA
507682854,NA
507688083,NA
507689255,NA
507692820,3669
507693299,NA
507696508,NA
507697050,NA
507697217,NA
507699213,NA
507700607,NA
507704864,NA
507705770,NA
507708196,59469
507709319,NA
507710101,NA
507710291,NA
507715258,53
507715704,NA
507717080,NA
507717486,NA
507720191,NA
507720720,NA
507720803,NA
507724938,NA
507725257,NA
507726909,NA
507727303,NA
507727428,NA
507730844,NA
507733590,NA
507738862,33553
507741601,NA
507741742,NA
507743391,NA
507743672,NA
507744084,NA
507745107,NA
507747715,NA
507751071,NA
507751972,NA
507756617,NA
507757714,NA
507757730,NA
507759611,16083
507770493,NA
507773737,NA
507775112,NA
507775575,NA
507779676,2192
507781227,NA
507784239,NA
507784387,NA
507785095,3035
507788768,NA
507792224,NA
507792935,NA
507792968,NA
507793479,NA
507795995,NA
507801561,NA
507807055,NA
507807949,NA
507809309,NA
507811297,NA
507811735,NA
507815744,NA
507815868,NA
507817328,NA
507829109,NA
507829349,NA
507829539,NA
507831808,NA
507832624,1910
507835999,6000
507843324,231
507844793,1312
507847556,NA
507853737,NA
507867240,NA
507869386,NA
507870871,NA
507871499,4000
507879005,NA
507881357,NA
507882538,NA
507882942,10368
507884443,NA
507885432,NA
507887008,NA
507890192,NA
507893238,NA
507893295,NA
507893998,NA
507894509,NA
507895910,NA
507896116,NA
507898351,NA
507905339,NA
507906022,NA
507917235,NA
507917482,NA
507923167,8014
507924801,NA
507927903,NA
507929206,18076
507934602,NA
507936169,NA
507936250,NA
507937506,1000
507939973,NA
507941011,NA
507942365,NA
507943942,NA
507944981,NA
507947232,NA
507948446,NA
507949287,NA
507949378,NA
507950236,88
507957264,NA
507957801,NA
507958825,NA
507959757,NA
507963684,NA
507964492,NA
507966729,284549
507967289,61
507968055,917
507969186,NA
507971885,NA
507980381,NA
507983542,NA
507985232,NA
507986743,NA
507988376,NA
507990950,NA
507991685,NA
507992030,NA
507999886,NA
508000056,NA
508001542,NA
508003209,NA
508005667,NA
508008042,NA
508009347,NA
508010436,NA
508011533,NA
508019833,NA
508020872,NA
508021896,NA
508022571,NA
508022753,7618
508023157,NA
508023371,NA
508024544,NA
508028099,NA
508029295,NA
508031788,NA
508039401,NA
508040490,-252
508042314,NA
508042975,NA
508046729,NA
508047727,NA
508050713,NA
508053980,1000
508058526,NA
508061470,NA
508062270,NA
508062957,NA
508064243,NA
508067071,NA
508071263,NA
508072220,NA
508072451,NA
508073608,NA
508074614,NA
508087400,NA
508089398,NA
508090636,NA
508091394,216
508093200,NA
508096187,NA
508098936,NA
508099108,NA
508099272,NA
508104361,NA
508104387,NA
508104460,NA
508111044,NA
508111291,NA
508111432,NA
508116829,NA
508120466,NA
508125457,NA
508125762,NA
508127594,NA
508128048,NA
508130606,1562
508132263,NA
508132867,3250
508135134,NA
508135803,7969
508136207,NA
508137353,NA
508141348,NA
508141462,NA
508141751,NA
508149028,NA
508149770,NA
508149853,NA
508150414,NA
508154051,NA
508154614,NA
508158748,NA
508158862,NA
508160249,NA
508160652,NA
508170925,NA
508173028,40
508176211,NA
508179538,NA
508180841,NA
508181658,NA
508185352,NA
508187630,NA
508193661,NA
508193752,NA
508194461,NA
508195088,NA
508203262,NA
508203700,NA
508204112,NA
508205945,NA
508206109,NA
508206398,179
508208576,NA
508218484,NA
508219607,NA
508220480,NA
508220985,NA
508221033,NA
508221298,NA
508222098,NA
508224912,NA
508226560,NA
508230760,NA
508231040,NA
508235413,NA
508236767,NA
508237070,NA
508237237,NA
508237765,NA
508241668,2500
508242443,NA
508244506,NA
508246337,NA
508250669,NA
508251311,NA
508252244,NA
508252954,NA
508254224,NA
508254422,NA
508256484,2000
508266137,NA
508268893,NA
508269008,NA
508270931,NA
508272408,NA
508272895,NA
508273901,NA
508275088,NA
508276706,NA
508278348,NA
508278728,NA
508293065,NA
508293255,NA
508299120,6081
508302031,NA
508302650,NA
508304094,NA
508305943,NA
508307808,NA
508308186,NA
508312428,NA
508319316,NA
508319746,NA
508322518,NA
508322625,NA
508323029,NA
508323409,NA
508326063,NA
508327855,NA
508331899,NA
508333614,NA
508335122,NA
508337193,NA
508345550,NA
508345675,NA
508351228,NA
508351749,NA
508353984,NA
508354453,NA
508354891,NA
508356045,NA
508356821,NA
508357159,NA
508363439,NA
508367752,NA
508367950,3690
508368644,NA
508371564,NA
508375862,NA
508377207,NA
508388402,NA
508391042,NA
508399532,NA
508400421,NA
508401882,NA
508402179,NA
508402989,NA
508409802,15000
508410438,NA
508417516,NA
508418043,NA
508437316,NA
508446002,NA
508447273,NA
508451374,NA
508451671,NA
508456837,NA
508457173,NA
508457678,22978
508460540,NA
508461530,5122
508461720,NA
508463353,47760
508470333,32525
508472396,NA
508473519,NA
508474491,NA
508475209,NA
508475977,NA
508481777,NA
508482114,NA
508483278,NA
508484094,NA
508485752,NA
508486354,178
508488103,NA
508488855,NA
508489457,NA
508490521,NA
508495710,NA
508497260,NA
508498730,NA
508499365,6167
508510831,4240
508510849,NA
508512134,NA
508512183,NA
508513363,NA
508513785,312748
508516176,NA
508517299,NA
508520749,NA
508521226,NA
508527827,NA
508528130,NA
508528353,7873
508528460,1000
508533080,NA
508534419,NA
508535713,NA
508536406,NA
508542818,NA
508542891,NA
508545274,NA
508548559,NA
508550183,NA
508551389,NA
508555786,NA
508555851,NA
508558129,NA
508559499,NA
508561156,NA
508563509,NA
508564028,NA
508568862,4000
508571908,NA
508572070,1000
508575255,NA
508579836,NA
508581105,NA
508584471,NA
508584844,NA
508586757,NA
508588563,NA
508589637,NA
508589660,NA
508590353,NA
508592383,NA
508594025,NA
508594850,NA
508595956,NA
508596061,NA
508598059,NA
508601648,19773
508602356,NA
508603479,NA
508606662,NA
508608932,NA
508609039,NA
508611993,2939
508617909,NA
508617958,NA
508622297,NA
508622354,NA
508623394,NA
508627411,1500
508628237,500
508628948,8000
508630217,10621
508636776,NA
508638772,NA
508639499,NA
508642097,NA
508642352,NA
508643475,NA
508648334,NA
508652732,NA
508655180,NA
508655198,NA
508655602,NA
508656782,NA
508662962,NA
508664315,NA
508666922,NA
508671237,NA
508671468,NA
508673043,NA
508683992,NA
508684313,NA
508686599,NA
508688058,NA
508690278,NA
508703881,NA
508705936,NA
508705993,NA
508707569,NA
508707627,NA
508708120,NA
508709920,NA
508710274,NA
508711520,-1472
508711884,NA
508712494,NA
508713948,NA
508715836,NA
508717238,NA
508718640,NA
508718897,NA
508719218,NA
508729068,NA
508729142,NA
508733292,NA
508736170,NA
508741394,NA
508742160,NA
508742590,NA
508746641,NA
508750866,4000
508751054,NA
508752474,NA
508753357,NA
508758182,2000
508759354,NA
508761939,NA
508762465,NA
508762697,NA
508762796,NA
508763885,NA
508764396,NA
508769486,NA
508770302,NA
508770476,NA
508777877,709
508782257,NA
508791381,NA
508797099,NA
508797768,NA
508798444,NA
508799806,NA
508802311,NA
508804507,NA
508806262,NA
508807005,NA
508807807,6989
508816352,NA
508818622,NA
508819406,576
508822061,NA
508823648,NA
508825445,NA
508826435,NA
508827623,NA
508828043,NA
508834694,NA
508835741,NA
508837366,NA
508837515,NA
508837689,700
508837911,NA
508838877,NA
508839677,NA
508844396,NA
508850344,NA
508857729,NA
508858461,NA
508863206,NA
508864873,NA
508866514,NA
508867397,NA
508882016,NA
508883295,NA
508888179,NA
508888534,NA
508888625,NA
508889094,NA
508892585,NA
508897915,NA
508899325,NA
508908712,NA
508909603,NA
508911161,NA
508914991,NA
508915543,NA
508916905,NA
508918216,NA
508924602,NA
508925328,NA
508925666,NA
508925773,NA
508926102,3326
508928306,NA
508928579,NA
508929858,NA
508932381,NA
508938412,NA
